3,10,0.6586744785308838,0.0020325183868408203,
10,0.660006046295166,0.002058744430541992,
10,0.6635653972625732,0.0020368099212646484,
10,0.6645281314849854,0.0020227432250976562,
10,0.6568944454193115,0.0020487308502197266,
10,0.22500991821289062,0.0019931793212890625,
4,10,0.22005009651184082,0.0020873546600341797,
10,0.6603684425354004,0.002062082290649414,
10,1.2748610973358154,0.0022895336151123047,
10,1.1434078216552734,0.002038717269897461,
4,0.1391129493713379,0.0007569789886474609,
4,0.5736486911773682,0.0007963180541992188,
10,1.2428019046783447,0.0020689964294433594,
4,1.2659876346588135,0.0007767677307128906,
3,4,10,4,0.5303740501403809,0.0008065700531005859,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,0.5952246189117432,0.0008893013000488281,
3,0.02292776107788086,0.000637054443359375,
3,0.022403478622436523,0.0006723403930664062,
3,3,0.029837608337402344,0.0008957386016845703,
3,0.02707052230834961,0.0009839534759521484,
3,0.05493474006652832,0.0008420944213867188,
4,0.08521366119384766,0.0007500648498535156,
3,0.026020050048828125,0.0014185905456542969,
3,0.028403043746948242,0.0009598731994628906,
3,0.029859542846679688,0.0009272098541259766,
4,0.08840656280517578,0.00080108642578125,
5,0.1301417350769043,0.0008893013000488281,
5,0.13053035736083984,0.0009341239929199219,
1,3,0.028500080108642578,0.0009624958038330078,
4,0.09041476249694824,0.0014846324920654297,
3,0.026116132736206055,0.0007801055908203125,
4,0.0882103443145752,0.0007503032684326172,
10,0.6648240089416504,0.0020525455474853516,
3,0.05019855499267578,0.0006642341613769531,
5,0.15741896629333496,0.0009486675262451172,
4,0.08799433708190918,0.0011739730834960938,
6,0.19712352752685547,0.0020563602447509766,
4,4,4,4,4,4,4,4,4,0.004235506057739258,0.004035472869873047,
4,0.002963542938232422,4,0.0030701160430908203,4,0.0031919479370117188,4,0.0030553340911865234,0.0035085678100585938,
4,0.003009796142578125,0.0035810470581054688,
10,0.004608154296875,0.007368326187133789,
4,0.003091096878051758,4,0.0032439231872558594,0.003971099853515625,
4,0.0036423206329345703,0.0036923885345458984,
4,0.0036656856536865234,0.0033457279205322266,
4,0.0038073062896728516,0.003187894821166992,
4,0.0036334991455078125,0.003297567367553711,
10,0.007674217224121094,0.004935026168823242,
4,0.003970146179199219,0.00333404541015625,
4,0.0034983158111572266,0.0033659934997558594,
4,0.0039823055267333984,0.003262042999267578,
4,0.014191150665283203,0.0010848045349121094,
4,0.019725561141967773,0.0008938312530517578,
4,0.006358146667480469,0.0009984970092773438,
4,0.005751132965087891,0.0008590221405029297,
4,0.006221294403076172,0.001024007797241211,
4,0.0062084197998046875,0.0008902549743652344,
4,0.005690574645996094,0.0009202957153320312,
4,0.005800008773803711,0.0009331703186035156,
4,0.22703170776367188,0.00425410270690918,
4,0.005713224411010742,0.0009257793426513672,
4,0.0061261653900146484,0.0010738372802734375,
4,0.006107330322265625,0.001012563705444336,
10,0.0067484378814697266,0.0030155181884765625,
4,0.005526542663574219,0.0009510517120361328,
4,0.005575418472290039,0.0009410381317138672,
4,4,0.0018258094787597656,0.0033452510833740234,
10,0.006135225296020508,0.0053997039794921875,
5,0.003313779830932617,0.0035750865936279297,
14,0.01185917854309082,0.0064563751220703125,
4,0.005530357360839844,0.0009036064147949219,
4,0.011008977890014648,0.0010101795196533203,
3,0.005686044692993164,0.001055002212524414,
4,0.0059947967529296875,0.0011129379272460938,
4,0.005990028381347656,0.0011839866638183594,
4,0.24199843406677246,0.0008397102355957031,
4,0.15094614028930664,0.0007979869842529297,
4,4,0.15212798118591309,0.0008130073547363281,
4,0.15402626991271973,0.0007903575897216797,
8,0.31795692443847656,0.0015418529510498047,
4,3.5091066360473633,0.0007772445678710938,
4,0.0798494815826416,0.000865936279296875,
4,0.010488748550415039,0.0009355545043945312,
4,0.010934829711914062,0.0010929107666015625,
4,0.01328277587890625,0.0010461807250976562,
4,0.013265848159790039,0.0009648799896240234,
4,0.015921592712402344,0.000949859619140625,
4,0.08870267868041992,0.0008864402770996094,
4,0.010230302810668945,0.0012965202331542969,
4,0.005986452102661133,0.0011501312255859375,
4,0.005636692047119141,0.001003265380859375,
4,0.006518125534057617,0.0015082359313964844,
4,0.005499839782714844,0.0009717941284179688,
4,0.009600400924682617,0.0038995742797851562,
4,0.005641937255859375,0.0009925365447998047,
4,0.005708932876586914,0.0009512901306152344,
4,0.005669832229614258,0.0011997222900390625,
4,0.009760379791259766,0.0010616779327392578,
4,0.010424137115478516,0.004781484603881836,
4,0.005771160125732422,0.0008966922760009766,
3,0.005904197692871094,0.0009124279022216797,
4,0.012418031692504883,0.0017147064208984375,
4,4,4,4,0.003036975860595703,0.003457307815551758,
4,0.003186464309692383,0.00333404541015625,
4,0.0031578540802001953,0.0034711360931396484,
4,0.004532575607299805,0.0033004283905029297,
4,0.006368398666381836,0.0010929107666015625,
4,0.005690813064575195,0.0008985996246337891,
4,0.005638837814331055,0.0010008811950683594,
4,0.009203672409057617,0.001010894775390625,
4,0.012883901596069336,0.0008435249328613281,
4,0.025281429290771484,0.0016353130340576172,
5,0.040132761001586914,0.0009427070617675781,
4,4,0.020800352096557617,0.0010437965393066406,
4,0.02724623680114746,0.0009429454803466797,
4,0.485548734664917,0.2460927963256836,
4,4,4,0.15336370468139648,0.0011248588562011719,
4,0.04084515571594238,0.0011420249938964844,
5,0.047212839126586914,0.0009157657623291016,
8,0.11570119857788086,0.003239154815673828,
4,0.03873276710510254,0.0007605552673339844,
4,0.03613471984863281,0.0008118152618408203,
4,0.036661624908447266,0.0007910728454589844,
5,0.053070783615112305,0.0009663105010986328,
4,0.025649070739746094,0.0010747909545898438,
4,0.03132367134094238,0.0008802413940429688,
4,0.04545283317565918,0.0008656978607177734,
4,0.037497758865356445,0.0007901191711425781,
4,0.04139828681945801,0.0008139610290527344,
4,6,0.07120370864868164,0.0010783672332763672,
4,6,0.18906068801879883,0.0012655258178710938,
7,0.2682492733001709,0.0013437271118164062,
11,1.0506031513214111,0.004308938980102539,
7,0.27133631706237793,0.0013587474822998047,
10,0.6622781753540039,0.003680706024169922,
5,0.13016223907470703,0.0014510154724121094,
8,0.3795661926269531,0.0026307106018066406,
8,0.38559985160827637,0.002632617950439453,
9,0.507981538772583,0.003105640411376953,
23,